countrycode,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
COM,,2603.22627,2335.17137,862.930873,,1789.78253,2159.90457,1005.20621,,1498.01501,1443.37299,799.01007,1441.3110299999998,2313.52067,799.01007,1941.3367700000001,1275.3231500000002,2514.35577,799.01007,1342.3369100000002,2793.95767,1011.39209,799.01007,1585.6483799999999,,1154.6984200000002,1908.86077,2583.63767,1257.79648,963.9669800000001,969.12189,1529.9754,1144.38861,1083.56076,,1149.5435200000002,1743.28534,1544.40912,3124.9026700000004,4834.26857,2748.59457,1412.4436,,1534.0992999999999,1288.7258900000002,,,,1195.93765,799.01007,799.01007,2148.5637699999997,1784.6276200000002,799.01007,1437.18713,1691.8393500000002,1134.0788,2040.31087,796.9481086000001,799.01007,799.01007,2333.10927,799.01007,1188.7207600000002,799.01007,,1067.06506,2162.9974700000002,799.01007,1402.13379,1857.82717,,1921.74807,1291.81885,1577.40051,1886.69477,799.01007,2649.62047,,1360.89453,,1137.17175,1132.01684,1360.89453,799.01007,1554.71893,799.01007,1362.9565400000001,,1539.9758900000002,1137.17175,1682.5605500000001,1978.45197,1474.3024299999997,1187.68979,799.01007,1825.86687,1016.547,1217.79443,799.01007,1776.37976,1533.0683600000002,1170.1631200000002,1628.9495200000001,1212.43332,1151.60547,1647.5072000000002,1075.3129,1654.7240600000002,2075.36417,1517.60364,1768.1319600000002,,1400.07184,1046.44543,799.01007,799.01007,799.01007,,,1153.66742,,926.85168,1567.0906999999997,1995.97867,1366.04944,1070.1579900000002,1005.20621,1453.6828,1036.13563,1295.94278,1217.58823,1101.08743,,1340.2749600000002,1811.43307,1353.67767,1113.4592,1191.81372,1013.45405,,2055.77557,2490.9525700000004,1227.89804,799.01007,927.88266,1042.32152,,1259.8584600000002,1291.81885,2595.8032700000003,1355.73962,1482.5502900000001,1448.52789,1525.85144,1701.11816,799.01007,1274.2921700000002,,799.01007,1453.6828,938.19246,,1673.28174,799.01007,1592.8652299999999,1470.1785300000001,2004.22647,2358.88387,2084.64297,1067.06506,1783.59662,2044.43477,1000.0513100000001,953.65718,2089.7978700000003,888.7053900000001,1965.04927,1294.9118,1360.89453,799.01007,799.01007,799.01007,1015.51602,,1246.45569,2417.64967,,2004.22647,1689.7774000000002,1083.56076,1296.97375,1386.66907,1340.2749600000002,1291.81885,1711.42798,1561.9357900000002,1620.70172,,2577.45187,1528.9443999999999,1120.67606,1479.45734,1082.5297500000001,1386.66907,1793.90643,2757.8733700000003,,,1391.82397,1689.7774000000002,1964.01827,974.27679,796.9481086000001,1695.9632600000002,1371.2043400000002,1172.2251
CPV,,2737.25374,2469.19884,996.958343,,1923.81,2293.93204,1139.23368,,1632.04248,1577.40046,933.03754,1575.3384999999998,2447.54814,933.03754,2075.36424,1409.3506200000002,2648.38324,933.03754,1476.3643800000002,2927.98514,1145.41956,933.03754,1719.6758499999999,,1288.7258900000002,2042.88824,2717.66514,1391.82395,1097.9944500000001,1103.1493600000001,1664.00287,1278.41608,1217.58823,,1283.5709900000002,1877.31281,1678.43659,3258.9301400000004,4968.29604,2882.62204,1546.47107,1817.61896,,1422.7533600000002,,,,1329.96512,933.03754,933.03754,2282.5912399999997,1918.6550900000002,933.03754,1571.2146,1825.8668200000002,1268.10627,2174.3383400000002,930.9755786000001,933.03754,933.03754,2467.13674,933.03754,1322.7482300000001,933.03754,,1201.09253,2297.0249400000002,933.03754,1536.16126,1991.85464,,2055.77554,1425.84632,1711.42798,2020.72224,933.03754,2783.64794,,1494.922,,1271.19922,1266.04431,1494.922,933.03754,1688.7464,933.03754,1496.9840100000001,,1674.0033600000002,1271.19922,1816.5880200000001,2112.47944,1608.3298999999997,1321.71726,933.03754,1959.89434,1150.57447,1351.8219,933.03754,1910.40723,1667.0958300000002,1304.1905900000002,1762.9769900000001,1346.46079,1285.63294,1781.5346700000002,1209.34037,1788.7515300000002,2209.39164,1651.63111,1902.1594300000002,,1534.09931,1180.4729,933.03754,933.03754,933.03754,,,1287.69489,,1060.87915,1701.1181699999997,2130.00614,1500.07691,1204.1854600000001,1139.23368,1587.71027,1170.1631,1429.97025,1351.6157,1235.1149,,1474.3024300000002,1945.46054,1487.70514,1247.48667,1325.84119,1147.48152,,2189.80304,2624.9800400000004,1361.92551,933.03754,1061.91013,1176.34899,,1393.8859300000001,1425.84632,2729.8307400000003,1489.76709,1616.5777600000001,1582.55536,1659.87891,1835.14563,933.03754,1408.3196400000002,,933.03754,1587.71027,1072.21993,,1807.30921,933.03754,1726.8926999999999,1604.2060000000001,2138.25394,2492.91134,2218.67044,1201.09253,1917.62409,2178.46224,1134.07878,1087.6846500000001,2223.8253400000003,1022.7328600000001,2099.07674,1428.93927,1494.922,933.03754,933.03754,933.03754,1149.54349,,1380.48316,2551.67714,,2138.25394,1823.8048700000002,1217.58823,1431.00122,1520.69654,1474.3024300000002,1425.84632,1845.45545,1695.9632600000002,1754.72919,,2711.47934,1662.9718699999999,1254.70353,1613.48481,1216.5572200000001,1520.69654,1927.9339,2891.9008400000002,,,1525.85144,1823.8048700000002,2098.04574,1108.30426,930.9755786000001,1829.9907300000002,1505.2318100000002,1306.25257
CRI,,2244.4449600000003,1976.39006,504.149563,,1431.00122,1801.12326,646.4249,,1139.2337,1084.59168,440.22876,1082.5297199999998,1954.73936,440.22876,1582.55546,916.5418400000001,2155.5744600000003,440.22876,983.5556000000001,2435.17636,652.61078,440.22876,1226.8670699999998,,795.9171100000001,1550.07946,2224.85636,899.01517,605.1856700000001,610.34058,1171.19409,785.6073,724.77945,,790.7622100000001,1384.50403,1185.62781,2766.12136,4475.48726,2389.81326,1053.66229,1324.81018,1175.3179899999998,,,,,837.15634,440.22876,440.22876,1789.78246,1425.8463100000001,440.22876,1078.40582,1333.0580400000001,775.29749,1681.52956,438.16679860000005,440.22876,440.22876,1974.32796,440.22876,829.9394500000001,440.22876,,708.28375,1804.21616,440.22876,1043.35248,1499.04586,,1562.96676,933.03754,1218.6192,1527.91346,440.22876,2290.83916,,1002.11322,,778.39044,773.23553,1002.11322,440.22876,1195.93762,440.22876,1004.17523,,1181.19458,778.39044,1323.77924,1619.67066,1115.5211199999999,828.90848,440.22876,1467.08556,657.7656900000001,859.0131200000001,440.22876,1417.59845,1174.2870500000001,811.3818100000001,1270.16821,853.65201,792.82416,1288.7258900000002,716.53159,1295.9427500000002,1716.58286,1158.82233,1409.35065,,1041.29053,687.66412,440.22876,440.22876,440.22876,,,794.88611,,568.07037,1208.30939,1637.19736,1007.2681299999999,711.3766800000001,646.4249,1094.90149,677.35432,937.16147,858.80692,742.30612,,981.4936500000001,1452.65176,994.89636,754.67789,833.03241,654.67274,,1696.99426,2132.17126,869.11673,440.22876,569.10135,683.54021,,901.0771500000001,933.03754,2237.02196,996.95831,1123.76898,1089.74658,1167.07013,1342.33685,440.22876,915.5108600000001,,440.22876,1094.90149,579.41115,,1314.50043,440.22876,1234.08392,1111.39722,1645.44516,2000.10256,1725.86166,708.28375,1424.81531,1685.65346,641.27,594.8758700000001,1731.01656,529.92408,1606.26796,936.13049,1002.11322,440.22876,440.22876,440.22876,656.7347100000001,,887.67438,2058.86836,,1645.44516,1330.99609,724.77945,938.19244,1027.88776,981.4936500000001,933.03754,1352.64667,1203.1544800000001,1261.92041,,2218.67056,1170.1630899999998,761.89475,1120.67603,723.7484400000001,1027.88776,1435.12512,2399.09206,,,1033.04266,1330.99609,1605.23696,615.49548,438.16679860000005,1337.1819500000001,1012.4230300000002,813.44379
CUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CYP,,2165.05946,1897.0045599999999,424.76406299999996,,1351.61572,1721.73776,567.0394,,1059.8482,1005.20618,360.84326,1003.1442199999998,1875.3538600000002,360.84326,1503.1699600000002,837.15634,2076.18896,360.84326,904.1701000000002,2355.79086,573.22528,360.84326,1147.48157,,716.53161,1470.69396,2145.47086,819.62967,525.80017,530.95508,1091.80859,706.2218,645.3939499999999,,711.37671,1305.11853,1106.24231,2686.7358600000002,4396.10176,2310.42776,974.27679,1245.42468,1095.9324899999997,850.55908,,,,,360.84326,360.84326,1710.39696,1346.46081,360.84326,999.02032,1253.67254,695.9119900000001,1602.14406,358.7812986,360.84326,360.84326,1894.9424600000002,360.84326,750.55395,360.84326,,628.89825,1724.83066,360.84326,963.96698,1419.6603599999999,,1483.58126,853.6520399999999,1139.2337,1448.52796,360.84326,2211.45366,,922.72772,,699.00494,693.8500300000001,922.72772,360.84326,1116.5521199999998,360.84326,924.78973,,1101.80908,699.00494,1244.39374,1540.28516,1036.1356199999998,749.52298,360.84326,1387.7000600000001,578.38019,779.62762,360.84326,1338.21295,1094.90155,731.99631,1190.78271,774.2665099999999,713.43866,1209.3403900000003,637.14609,1216.5572500000003,1637.1973600000001,1079.43683,1329.96515,,961.90503,608.27862,360.84326,360.84326,360.84326,,,715.50061,,488.68487,1128.9238899999998,1557.8118599999998,927.88263,631.99118,567.0394,1015.51599,597.96882,857.7759699999999,779.42142,662.92062,,902.10815,1373.2662599999999,915.51086,675.2923900000001,753.6469099999999,575.28724,,1617.60876,2052.78576,789.73123,360.84326,489.71585,604.15471,,821.69165,853.6520399999999,2157.63646,917.57281,1044.38348,1010.36108,1087.68463,1262.9513499999998,360.84326,836.12536,,360.84326,1015.51599,500.02565,,1235.11493,360.84326,1154.69842,1032.01172,1566.05966,1920.71706,1646.4761600000002,628.89825,1345.42981,1606.2679600000001,561.8845,515.49037,1651.6310600000002,450.53857999999997,1526.8824599999998,856.7449899999999,922.72772,360.84326,360.84326,360.84326,577.34921,,808.2888800000001,1979.48286,,1566.05966,1251.6105900000002,645.3939499999999,858.8069399999999,948.50226,902.10815,853.6520399999999,1273.26117,1123.7689800000003,1182.5349099999999,,2139.28506,1090.7775899999997,682.5092500000001,1041.29053,644.36294,948.50226,1355.7396199999998,2319.70656,,,953.65716,1251.6105900000002,1525.8514599999999,536.10998,358.7812986,1257.7964500000003,933.0375300000002,734.0582899999999
CZE,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,,0.0,1349.5537,985.61755,0.0,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
DEU,,2206.29869,1938.24379,466.003293,,1392.85495,1762.9769900000001,608.27863,,1101.08743,1046.44541,402.08249,1044.3834499999998,1916.59309,402.08249,1544.40919,878.39557,2117.42819,402.08249,945.4093300000002,2397.03009,614.46451,402.08249,1188.7207999999998,,757.77084,1511.93319,2186.71009,860.8688999999999,567.0394000000001,572.19431,1133.04782,747.4610299999999,686.63318,,752.61594,1346.3577599999999,1147.48154,2727.97509,4437.34099,2351.6669899999997,1015.51602,1286.66391,1137.1717199999998,891.79831,,,,799.01007,402.08249,,1751.63619,1387.7000400000002,402.08249,1040.25955,1294.9117700000002,737.15122,1643.38329,400.02052860000003,402.08249,402.08249,1936.1816900000001,402.08249,791.79318,402.08249,,670.13748,1766.06989,402.08249,1005.20621,1460.89959,,1524.82049,894.8912700000001,1180.47293,1489.76719,402.08249,2252.6928900000003,,963.96695,,740.2441699999999,735.08926,963.96695,402.08249,1157.79135,402.08249,966.02896,,1143.0483100000001,740.2441699999999,1285.6329700000001,1581.52439,1077.3748499999997,790.76221,402.08249,1428.93929,619.61942,820.86685,402.08249,1379.45218,1136.1407800000002,773.23554,1232.02194,815.5057400000001,754.6778899999999,1250.5796200000002,678.38532,1257.7964800000002,1678.43659,1120.67606,1371.2043800000001,,1003.14426,649.51785,402.08249,402.08249,402.08249,,,756.73984,,529.9241,1170.1631199999997,1599.05109,969.12186,673.23041,608.27863,1056.75522,639.20805,899.0152,820.66065,704.15985,,943.34738,1414.50549,956.75009,716.53162,794.8861400000001,616.52647,,1658.84799,2094.02499,830.97046,402.08249,530.95508,645.39394,,862.9308800000001,894.8912700000001,2198.87569,958.81204,1085.62271,1051.60031,1128.9238599999999,1304.19058,402.08249,877.36459,,402.08249,1056.75522,541.26488,,1276.3541599999999,402.08249,1195.9376499999998,1073.25095,1607.29889,1961.95629,1687.71539,670.13748,1386.66904,1647.50719,603.12373,556.7296,1692.87029,491.77781,1568.12169,897.98422,963.96695,402.08249,402.08249,402.08249,618.58844,,849.52811,2020.72209,,1607.29889,1292.8498200000001,686.63318,900.0461700000001,989.74149,943.34738,894.8912700000001,1314.5004,1165.0082100000002,1223.77414,,2180.5242900000003,1132.0168199999998,723.74848,1082.52976,685.60217,989.74149,1396.97885,2360.9457899999998,,,994.89639,1292.8498200000001,1567.09069,577.34921,400.02052860000003,1299.0356800000002,974.2767600000002,775.2975200000001
DJI,,2875.4052,2607.3503,1135.109803,,2061.96146,2432.0835,1277.38514,,1770.19394,1715.55192,1071.189,1713.4899599999999,2585.6996,1071.189,2213.5157,1547.5020800000002,2786.5347,1071.189,1614.5158400000003,3066.1366,1283.57102,1071.189,1857.82731,,1426.8773500000002,2181.0397000000003,2855.8166,1529.97541,1236.1459100000002,1241.3008200000002,1802.15433,1416.56754,1355.73969,,1421.7224500000002,2015.46427,1816.58805,3397.0816000000004,5106.4475,3020.7735000000002,1684.62253,1955.77042,1806.27823,1560.9048200000002,,,,1468.11658,1071.189,1071.189,,2056.8065500000002,1071.189,1709.36606,1964.0182800000002,1406.25773,2312.4898000000003,1069.1270386,1071.189,1071.189,2605.2882,1071.189,1460.8996900000002,1071.189,,1339.24399,2435.1764000000003,1071.189,1674.3127200000001,2130.0061,,2193.927,1563.9977800000001,1849.57944,2158.8737,1071.189,2921.7994,,1633.07346,,1409.35068,1404.19577,1633.07346,1071.189,1826.89786,1071.189,1635.1354700000002,,1812.1548200000002,1409.35068,1954.7394800000002,2250.6309,1746.4813599999998,1459.86872,1071.189,2098.0458,1288.72593,1489.97336,1071.189,2048.55869,1805.2472900000002,1442.3420500000002,1901.1284500000002,1484.6122500000001,1423.7844,1919.6861300000003,1347.49183,1926.9029900000003,2347.5431,1789.78257,2040.3108900000002,,1672.25077,1318.62436,1071.189,1071.189,1071.189,,,1425.84635,,1199.03061,1839.2696299999998,2268.1576,1638.22837,1342.3369200000002,1277.38514,1725.86173,1308.31456,1568.1217100000001,1489.76716,1373.26636,,1612.4538900000002,2083.612,1625.8566,1385.63813,1463.9926500000001,1285.63298,,2327.9545,2763.1315000000004,1500.07697,1071.189,1200.06159,1314.50045,,1532.0373900000002,1563.9977800000001,2867.9822000000004,1627.91855,1754.7292200000002,1720.70682,1798.03037,1973.29709,1071.189,1546.4711000000002,,1071.189,1725.86173,1210.37139,,1945.46067,1071.189,1865.04416,1742.3574600000002,2276.4054,2631.0628,2356.8219,1339.24399,2055.7755500000003,2316.6137,1272.23024,1225.8361100000002,2361.9768000000004,1160.8843200000001,2237.2282,1567.0907300000001,1633.07346,1071.189,1071.189,1071.189,1287.69495,,1518.63462,2689.8286,,2276.4054,1961.9563300000002,1355.73969,1569.1526800000001,1658.848,1612.4538900000002,1563.9977800000001,1983.60691,1834.1147200000003,1892.88065,,2849.6308,1801.12333,1392.85499,1751.63627,1354.7086800000002,1658.848,2066.08536,3030.0523000000003,,,1664.0029,1961.9563300000002,2236.1972,1246.4557200000002,1069.1270386,1968.1421900000003,1643.3832700000003,1444.4040300000001
DMA,,2500.1281900000004,2232.0732900000003,759.8327930000002,,1686.6844500000002,2056.8064900000004,902.1081300000002,,1394.9169300000003,1340.27491,695.9119900000002,1338.21295,2210.42259,695.9119900000002,1838.2386900000001,1172.2250700000002,2411.2576900000004,695.9119900000002,1239.2388300000002,2690.85959,908.2940100000002,695.9119900000002,1482.5502999999999,,1051.6003400000002,1805.76269,2480.5395900000003,1154.6984000000002,860.8689000000002,866.0238100000001,1426.87732,1041.2905300000002,980.4626800000001,,1046.4454400000002,1640.1872600000002,1441.31104,3021.80459,4731.17049,2645.49649,1309.3455200000003,1580.49341,1431.00122,1185.6278100000002,,,,1092.83957,695.9119900000002,695.9119900000002,2045.46569,,695.9119900000002,1334.08905,1588.7412700000002,1030.9807200000002,1937.21279,693.8500286000002,695.9119900000002,695.9119900000002,2230.01119,695.9119900000002,1085.6226800000002,695.9119900000002,,963.9669800000001,2059.89939,695.9119900000002,1299.03571,1754.7290900000003,,1818.6499900000003,1188.7207700000001,1474.3024300000002,1783.5966900000003,695.9119900000002,2546.52239,,1257.7964500000003,,1034.0736700000002,1028.9187600000002,1257.7964500000003,695.9119900000002,1451.6208500000002,695.9119900000002,1259.8584600000002,,1436.8778100000002,1034.0736700000002,1579.4624700000004,1875.3538900000003,1371.20435,1084.5917100000001,695.9119900000002,1722.76879,913.4489200000002,1114.6963500000002,695.9119900000002,1673.28168,1429.9702800000002,1067.0650400000002,1525.8514400000001,1109.33524,1048.5073900000002,1544.4091200000003,972.2148200000001,1551.6259800000003,1972.26609,1414.50556,1665.0338800000002,,1296.9737600000003,943.3473500000002,695.9119900000002,695.9119900000002,695.9119900000002,,,1050.5693400000002,,823.7536000000002,1463.99262,1892.8805900000002,1262.95136,967.0599100000002,902.1081300000002,1350.5847200000003,933.0375500000002,1192.8447,1114.49015,997.9893500000002,,1237.1768800000002,1708.3349900000003,1250.5795900000003,1010.3611200000003,1088.7156400000001,910.3559700000002,,1952.67749,2387.85449,1124.7999600000003,695.9119900000002,824.7845800000002,939.2234400000002,,1156.7603800000002,1188.7207700000001,2492.70519,1252.64154,1379.4522100000002,1345.42981,1422.7533600000002,1598.0200800000002,695.9119900000002,1171.1940900000002,,695.9119900000002,1350.5847200000003,835.0943800000002,,1570.1836600000001,695.9119900000002,1489.7671500000001,1367.0804500000002,1901.1283900000003,2255.7857900000004,1981.5448900000001,963.9669800000001,1680.49854,1941.33669,896.9532300000002,850.5591000000002,1986.6997900000001,785.6073100000002,1861.9511900000002,1191.81372,1257.7964500000003,695.9119900000002,695.9119900000002,695.9119900000002,912.4179400000002,,1143.3576100000002,2314.55159,,1901.1283900000003,1586.6793200000002,980.4626800000001,1193.8756700000001,1283.5709900000002,1237.1768800000002,1188.7207700000001,1608.3299000000002,1458.8377100000002,1517.6036400000003,,2474.35379,1425.84632,1017.5779800000003,1376.3592600000002,979.4316700000002,1283.5709900000002,1690.8083500000002,2654.77529,,,1288.7258900000002,1586.6793200000002,1860.9201900000003,871.1787100000001,693.8500286000002,1592.8651800000002,1268.1062600000005,1069.1270200000001
DNK,,1804.2162,1536.1613,63.920803,,990.77246,1360.8945,206.19614,,699.00494,644.36292,0.0,642.3009599999998,1514.5106,0.0,1142.3267,476.31308,1715.3457,0.0,543.3268400000002,1994.9476,212.38202,0.0,786.6383099999998,,355.68835,1109.8507,1784.6276,458.78641,164.95691000000005,170.11182,730.96533,345.37854,284.55069,,350.53345,944.27527,745.39905,2325.8926,4035.2585,1949.5845,613.43353,884.58142,735.0892299999998,489.71582,,,,396.92758,0.0,0.0,1349.5537,985.61755,,638.17706,892.82928,335.06873,1241.3008,-2.0619614,0.0,0.0,1534.0992,0.0,389.71069,0.0,,268.05499,1363.9874,0.0,603.12372,1058.8171,,1122.738,492.80878,778.39044,1087.6847,0.0,1850.6104,,561.88446,,338.16168,333.00677,561.88446,0.0,755.70886,0.0,563.94647,,740.96582,338.16168,883.5504800000001,1179.4419,675.2923599999998,388.67972,0.0,1026.8568,217.53693,418.78436,0.0,977.36969,734.05829,371.15305,829.93945,413.42325,352.5954,848.4971300000002,276.30283,855.7139900000002,1276.3541,718.59357,969.12189,,601.06177,247.43536,0.0,0.0,0.0,,,354.65735,,127.84161,768.0806299999998,1196.9686,567.03937,271.14792,206.19614,654.67273,237.12556,496.93271,418.57816,302.07736,,541.26489,1012.423,554.6676,314.44913,392.80365,214.44398,,1256.7655,1691.9425,428.88797,0.0,128.87259,243.31145,,460.84839000000005,492.80878,1796.7932,556.72955,683.54022,649.51782,726.84137,902.10809,0.0,475.2821,,0.0,654.67273,139.18239,,874.27167,0.0,793.85516,671.16846,1205.2164,1559.8738,1285.6329,268.05499,984.58655,1245.4247,201.04124,154.64711,1290.7878,89.69532,1166.0392,495.90173,561.88446,0.0,0.0,0.0,216.50595,,447.44562,1618.6396,,1205.2164,890.7673300000001,284.55069,497.96368,587.659,541.26489,492.80878,912.41791,762.9257200000002,821.69165,,1778.4418,729.9343299999998,321.66599,680.44727,283.51968,587.659,994.89636,1958.8633,,,592.8139,890.7673300000001,1165.0082,175.26672,-2.0619614,896.9531900000002,572.1942700000002,373.21503
